rubrik_id (englischer Name);rubrikname (deutscher Name);pfad
2024;Teleskopgabelzinken;Stapler & Flurförderzeuge / Anbaugeräte für Stapler / Teleskopgabelzinken
2025;Tragdorne & Teppichdorne;Stapler & Flurförderzeuge / Anbaugeräte für Stapler / Tragdorne & Teppichdorne
2026;Vorschubgabelträger;Stapler & Flurförderzeuge / Anbaugeräte für Stapler / Vorschubgabelträger
2027;Zelluloseklammern & Ballenklammern;Stapler & Flurförderzeuge / Anbaugeräte für Stapler / Zelluloseklammern & Ballenklammern
2028;Zinkenverstellgeräte;Stapler & Flurförderzeuge / Anbaugeräte für Stapler / Zinkenverstellgeräte
2030;Zubehör & Ersatzteile für Anbaugeräte (Stapler);Stapler & Flurförderzeuge / Anbaugeräte für Stapler / Zubehör & Ersatzteile für Anbaugeräte (Stapler)
1909;Containerstapler;Stapler & Flurförderzeuge / Containerstapler
2512;Fahrerlose Transportsysteme (FTS / AGV / AMR);Stapler & Flurförderzeuge / Fahrerlose Transportsysteme (FTS / AGV / AMR)
1931;Fahrersitzwagen;Stapler & Flurförderzeuge / Fahrersitzwagen
798;Frontstapler;Stapler & Flurförderzeuge / Frontstapler
1906;Geländestapler;Stapler & Flurförderzeuge / Geländestapler
1928;Hochregalstapler & Schmalgangstapler;Stapler & Flurförderzeuge / Hochregalstapler & Schmalgangstapler
1921;Hochhubwagen;Stapler & Flurförderzeuge / Hubwagen / Hochhubwagen
1929;Kommissionierer;Stapler & Flurförderzeuge / Hubwagen / Kommissionierer
1919;Niederhubwagen;Stapler & Flurförderzeuge / Hubwagen / Niederhubwagen
1911;Mitnahmestapler;Stapler & Flurförderzeuge / Mitnahmestapler
1910;Reachstacker;Stapler & Flurförderzeuge / Reachstacker
1917;Schubmaststapler;Stapler & Flurförderzeuge / Schubmaststapler
1908;Seitenstapler;Stapler & Flurförderzeuge / Seitenstapler
802;Sonstige Stapler & Flurförderzeuge;Stapler & Flurförderzeuge / Sonstige Stapler & Flurförderzeuge
1907;Teleskoparmstapler;Stapler & Flurförderzeuge / Teleskoparmstapler
1930;Traktoren & Schlepper (Gabelstapler);Stapler & Flurförderzeuge / Traktoren & Schlepper (Gabelstapler)
1927;Vierwegestapler;Stapler & Flurförderzeuge / Vierwegestapler
1933;Zubehör / Ersatzteile für Gabelstapler;Stapler & Flurförderzeuge / Zubehör / Ersatzteile für Gabelstapler
422;Abflammgeräte;Steinbearbeitungsmaschinen / Abflammgeräte
770;Bearbeitungszentren für Stein und Marmor;Steinbearbeitungsmaschinen / Bearbeitungszentren für Stein und Marmor
424;Entwässerungsanlagen;Steinbearbeitungsmaschinen / Entwässerungsanlagen
426;Kegelbrecher;Steinbearbeitungsmaschinen / Kegelbrecher
427;Klassieranlagen;Steinbearbeitungsmaschinen / Klassieranlagen
428;Kompressoren;Steinbearbeitungsmaschinen / Kompressoren
429;Mühlen für Steinverarbeitung;Steinbearbeitungsmaschinen / Mühlen für Steinverarbeitung
432;Sandstrahlgeräte;Steinbearbeitungsmaschinen / Sandstrahlgeräte
430;Schleifmaschinen für Steinbearbeitung;Steinbearbeitungsmaschinen / Schleifmaschinen für Steinbearbeitung
688;Sonstige Steinbearbeitungsmaschinen;Steinbearbeitungsmaschinen / Sonstige Steinbearbeitungsmaschinen
423;Steinbohrmaschinen;Steinbearbeitungsmaschinen / Steinbohrmaschinen
425;Steinfräsen;Steinbearbeitungsmaschinen / Steinfräsen
721;Steinspaltmaschinen;Steinbearbeitungsmaschinen / Steinspaltmaschinen
431;Steinsägen;Steinbearbeitungsmaschinen / Steinsägen
433;Vakuumheber;Steinbearbeitungsmaschinen / Vakuumheber
434;Wasserversorgungsanlagen;Steinbearbeitungsmaschinen / Wasserversorgungsanlagen
435;Ziehsteinbearbeitungsmaschinen;Steinbearbeitungsmaschinen / Ziehsteinbearbeitungsmaschinen
352;Computerprogramme;Telekommunikationstechnik & Computertechnik / Computerprogramme
353;Faxgeräte;Telekommunikationstechnik & Computertechnik / Faxgeräte
354;Handys;Telekommunikationstechnik & Computertechnik / Handys
355;Industrie Computer;Telekommunikationstechnik & Computertechnik / Industrie Computer
356;Laptops;Telekommunikationstechnik & Computertechnik / Laptops
358;PCs;Telekommunikationstechnik & Computertechnik / PCs
357;Peripheriegeräte & Ersatzteile;Telekommunikationstechnik & Computertechnik / Peripheriegeräte & Ersatzteile
359;Server;Telekommunikationstechnik & Computertechnik / Server
692;Sonstige Telekommunikationstechnik & Computertechnik;Telekommunikationstechnik & Computertechnik / Sonstige Telekommunikationstechnik & Computertechnik
360;Telefonanlagen;Telekommunikationstechnik & Computertechnik / Telefonanlagen
361;Telefone;Telekommunikationstechnik & Computertechnik / Telefone
362;Workstations;Telekommunikationstechnik & Computertechnik / Workstations
569;Bügelmaschinen;Textilmaschinen / Bügelmaschinen
571;Doubliermaschinen;Textilmaschinen / Doubliermaschinen
572;Etikettiermaschinen;Textilmaschinen / Etikettiermaschinen
574;Fach- & Zwirnmaschinen;Textilmaschinen / Fach- & Zwirnmaschinen
575;Filter;Textilmaschinen / Filter
576;Flechtmaschinen;Textilmaschinen / Flechtmaschinen
573;Färbeanlagen;Textilmaschinen / Färbeanlagen
577;Hutherstellung;Textilmaschinen / Hutherstellung
578;Kaschiermaschinen;Textilmaschinen / Kaschiermaschinen
701;Kettenwirkmaschinen;Textilmaschinen / Kettenwirkmaschinen
579;Nähmaschinen;Textilmaschinen / Nähmaschinen
580;Plissiermaschine;Textilmaschinen / Plissiermaschine
642;Raschelmaschinen;Textilmaschinen / Raschelmaschinen
582;Rauhmaschinen;Textilmaschinen / Rauhmaschinen
723;Riegelautomaten;Textilmaschinen / Riegelautomaten
583;Schneidemaschinen;Textilmaschinen / Schneidemaschinen
702;Schärmaschinen;Textilmaschinen / Schärmaschinen
677;Sonstige Textilmaschinen;Textilmaschinen / Sonstige Textilmaschinen
735;Spannrahmen;Textilmaschinen / Spannrahmen
584;Spinnmaschinen;Textilmaschinen / Spinnmaschinen
585;Spulmaschinen;Textilmaschinen / Spulmaschinen
586;Stanzmaschinen;Textilmaschinen / Stanzmaschinen
587;Steppmaschinen;Textilmaschinen / Steppmaschinen
588;Stickmaschinen;Textilmaschinen / Stickmaschinen
755;Streckspulmaschinen;Textilmaschinen / Streckspulmaschinen
589;Strickmaschinen;Textilmaschinen / Strickmaschinen
570;Textildruckmaschinen;Textilmaschinen / Textildruckmaschinen
2048;Absaugungen & Entlüftungsanlagen;Textilmaschinen / Textilpflegemaschinen / Absaugungen & Entlüftungsanlagen
2049;Bügelmaschinen;Textilmaschinen / Textilpflegemaschinen / Bügelmaschinen
2050;Dampfkessel;Textilmaschinen / Textilpflegemaschinen / Dampfkessel
2052;Detachiertische;Textilmaschinen / Textilpflegemaschinen / Detachiertische
2051;Enthärtungsanlagen;Textilmaschinen / Textilpflegemaschinen / Enthärtungsanlagen
2053;Garderobenformer;Textilmaschinen / Textilpflegemaschinen / Garderobenformer
2054;Hemdenfinisher;Textilmaschinen / Textilpflegemaschinen / Hemdenfinisher
2055;Hosentopper;Textilmaschinen / Textilpflegemaschinen / Hosentopper
2056;Kompressoren;Textilmaschinen / Textilpflegemaschinen / Kompressoren
2057;Mangeln;Textilmaschinen / Textilpflegemaschinen / Mangeln
2058;Pressen;Textilmaschinen / Textilpflegemaschinen / Pressen
2061;Sonstige Textilpflegemaschinen;Textilmaschinen / Textilpflegemaschinen / Sonstige Textilpflegemaschinen
2059;Textilreinigungsmaschinen KWL;Textilmaschinen / Textilpflegemaschinen / Textilreinigungsmaschinen KWL
2060;Textilreinigungsmaschinen PER;Textilmaschinen / Textilpflegemaschinen / Textilreinigungsmaschinen PER
2062;Trockner;Textilmaschinen / Textilpflegemaschinen / Trockner
2063;Verpackungsmaschinen;Textilmaschinen / Textilpflegemaschinen / Verpackungsmaschinen
2064;Waagen;Textilmaschinen / Textilpflegemaschinen / Waagen
2065;Waschmaschinen;Textilmaschinen / Textilpflegemaschinen / Waschmaschinen
2066;Zentrifugen;Textilmaschinen / Textilpflegemaschinen / Zentrifugen
2067;Zubehör & Ersatzteile für Textilpflegemaschinen;Textilmaschinen / Textilpflegemaschinen / Zubehör & Ersatzteile für Textilpflegemaschinen
581;Textilpressen;Textilmaschinen / Textilpressen
590;Textilreinigungsmaschinen;Textilmaschinen / Textilreinigungsmaschinen
769;Textilverpackung;Textilmaschinen / Textilverpackung
756;Texturiermaschinen;Textilmaschinen / Texturiermaschinen
591;Vliesstoffmaschinen;Textilmaschinen / Vliesstoffmaschinen
592;Webmaschinen;Textilmaschinen / Webmaschinen
758;Wickler;Textilmaschinen / Wickler
724;Zwirnmaschinen;Textilmaschinen / Zwirnmaschinen
1761;Abrollanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Abrollanhänger
2162;Abschiebewagen;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Abschiebewagen
1762;Absetzkipper Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Absetzkipper Anhänger
1763;Anhänger Arbeitsbühne;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Anhänger Arbeitsbühne
1770;Anhänger Fahrgestell;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Anhänger Fahrgestell
1787;Anhänger Sonderfahrzeuge;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Anhänger Sonderfahrzeuge
1793;Anhänger Wechselfahrgestell;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Anhänger Wechselfahrgestell
2168;Anhänger mit MEGA Aufbau;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Anhänger mit MEGA Aufbau
1785;Anhänger mit Pritsche & Plane;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Anhänger mit Pritsche & Plane
2165;Anhänger mit Standardaufbau;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Anhänger mit Standardaufbau
1784;Anhänger mit offener Pritsche;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Anhänger mit offener Pritsche
1764;Autotransportanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Autotransportanhänger
1765;Baumaschinenanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Baumaschinenanhänger
1766;Bauwagen Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Bauwagen Anhänger
1767;Betonmischer Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Betonmischer Anhänger
1768;Bootsanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Bootsanhänger
1769;Dreiseitenkipper Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Dreiseitenkipper Anhänger
1771;Getränkeanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Getränkeanhänger
1772;Glastransportanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Glastransportanhänger
1773;Holztransport Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Holztransport Anhänger
1774;Kipper Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Kipper Anhänger
1775;Kofferanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Kofferanhänger
1776;Kühlanhänger & Frischdienstkoffer;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Kühlanhänger & Frischdienstkoffer
1779;Langmaterialtransporter;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Langmaterialtransporter
1780;Lebensmitteltankanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Lebensmitteltankanhänger
1777;Motorradanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Motorradanhänger
2171;Muldenkipper Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Muldenkipper Anhänger
1778;Möbelliftanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Möbelliftanhänger
1782;PKW-Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / PKW-Anhänger
1781;Pferdeanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Pferdeanhänger
1783;Plattformanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Plattformanhänger
1786;Schwerlastanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Schwerlastanhänger
1951;Siloanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Siloanhänger
1788;Spezialanhänger & sonstige Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Spezialanhänger & sonstige Anhänger
1789;Tankanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Tankanhänger
2174;Teile & Zubehör für Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Teile & Zubehör für Anhänger
1790;Tieflader Anhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Tieflader Anhänger
2159;Tieflader Anhänger (Baumaschinen);Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Tieflader Anhänger (Baumaschinen)
1791;Verkaufsanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Verkaufsanhänger
1792;Viehanhänger;Transportfahrzeuge & Nutzfahrzeuge / Anhänger / Viehanhänger
2186;Abschiebe-Sattelauflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Abschiebe-Sattelauflieger
1833;Auflieger Fahrgestell;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Auflieger Fahrgestell
1852;Auflieger Wechselfahrgestell;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Auflieger Wechselfahrgestell
1829;Auflieger mit Arbeitsbühne;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Auflieger mit Arbeitsbühne
1844;Auflieger mit Pritsche & Plane;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Auflieger mit Pritsche & Plane
1849;Auflieger mit Verkaufsaufbau;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Auflieger mit Verkaufsaufbau
1851;Auflieger mit Walkingfloor & Schubboden;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Auflieger mit Walkingfloor & Schubboden
1843;Auflieger mit offener Pritsche;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Auflieger mit offener Pritsche
1831;Autokran Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Autokran Auflieger
1832;Autotransporter Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Autotransporter Auflieger
2195;Bandauflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Bandauflieger
1830;Betonmischer Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Betonmischer Auflieger
1837;Dreiseitenkipper Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Dreiseitenkipper Auflieger
1834;Getränkeauflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Getränkeauflieger
1835;Holztransport Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Holztransport Auflieger
1836;Kipper Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Kipper Auflieger
1838;Kofferauflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Kofferauflieger
1839;Kühlauflieger & Frischdienstkoffer;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Kühlauflieger & Frischdienstkoffer
1840;Langmaterialtransporter Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Langmaterialtransporter Auflieger
1841;Lebensmitteltank Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Lebensmitteltank Auflieger
2189;Muldenkipper Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Muldenkipper Auflieger
1842;Plattform Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Plattform Auflieger
1845;Siloauflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Siloauflieger
1853;Sonderauflieger & sonstige Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Sonderauflieger & sonstige Auflieger
1846;Tankauflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Tankauflieger
2192;Teile & Zubehör für Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Teile & Zubehör für Auflieger
1847;Tiefkühlauflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Tiefkühlauflieger
2177;Tieflader Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Tieflader Auflieger
1848;Tieflader Auflieger (Baumaschinen);Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Tieflader Auflieger (Baumaschinen)
1850;Viehtransporter Auflieger;Transportfahrzeuge & Nutzfahrzeuge / Auflieger / Viehtransporter Auflieger
1884;Doppeldeckerbusse;Transportfahrzeuge & Nutzfahrzeuge / Busse / Doppeldeckerbusse
2198;Ersatzteile & Zubehör für Busse;Transportfahrzeuge & Nutzfahrzeuge / Busse / Ersatzteile & Zubehör für Busse
1885;Gelenkbusse;Transportfahrzeuge & Nutzfahrzeuge / Busse / Gelenkbusse
1886;Kleinbusse;Transportfahrzeuge & Nutzfahrzeuge / Busse / Kleinbusse
1887;Kombibusse;Transportfahrzeuge & Nutzfahrzeuge / Busse / Kombibusse
1888;Linienbusse;Transportfahrzeuge & Nutzfahrzeuge / Busse / Linienbusse
1890;Reisebusse;Transportfahrzeuge & Nutzfahrzeuge / Busse / Reisebusse
1892;Sonstige Busse;Transportfahrzeuge & Nutzfahrzeuge / Busse / Sonstige Busse
1889;Stadtbusse;Transportfahrzeuge & Nutzfahrzeuge / Busse / Stadtbusse
1891;Überlandbusse;Transportfahrzeuge & Nutzfahrzeuge / Busse / Überlandbusse
251;LKW Teile & Zubehör;Transportfahrzeuge & Nutzfahrzeuge / LKW Teile & Zubehör
1855;Abrollkipper;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Abrollkipper
1854;Abschleppwagen;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Abschleppwagen
1856;Absetzkipper & Container LKW;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Absetzkipper & Container LKW
1857;Autokrane;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Autokrane
1858;Autotransporter;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Autotransporter
1859;Betonmischer LKW;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Betonmischer LKW
1861;Dreiseitenkipper LKW;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Dreiseitenkipper LKW
1863;Getreidekipper;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Getreidekipper
1865;Holztransporter LKW;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Holztransporter LKW
1867;Jumbo-LKW;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Jumbo-LKW
2138;Kehrmaschine (LKW);Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Kehrmaschine (LKW)
1860;LKW Betonpumpe;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW Betonpumpe
1862;LKW Fahrgestell;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW Fahrgestell
1868;LKW Kipper;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW Kipper
1880;LKW für Viehtransport & Pferdetransport;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW für Viehtransport & Pferdetransport
1864;LKW mit Getränkeaufbau;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Getränkeaufbau
1866;LKW mit Hubarbeitsbühne;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Hubarbeitsbühne
1869;LKW mit Kofferaufbau;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Kofferaufbau
1871;LKW mit Kühlkoffer & Frischdienstkoffer;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Kühlkoffer & Frischdienstkoffer
1876;LKW mit Pritsche & Plane;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Pritsche & Plane
1875;LKW mit Pritsche (offen);Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Pritsche (offen)
1878;LKW mit Siloaufbau;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Siloaufbau
1949;LKW mit Sonderaufbauten;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Sonderaufbauten
1879;LKW mit Tankaufbau & Tankwagen;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Tankaufbau & Tankwagen
1881;LKW mit Verkaufsaufbau;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Verkaufsaufbau
1882;LKW mit Wechselfahrgestell & Wechselbrücke;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / LKW mit Wechselfahrgestell & Wechselbrücke
1870;Lastzug & LKW Zug;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Lastzug & LKW Zug
1872;Lebensmitteltankwagen;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Lebensmitteltankwagen
1874;Muldenkipper;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Muldenkipper
1873;Müllwagen;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Müllwagen
1877;Saugfahrzeuge & Druckwagen über 7,5t;Transportfahrzeuge & Nutzfahrzeuge / LKW über 7,5t / Saugfahrzeuge & Druckwagen über 7,5t
